name,classification,grades_average,grades_between_0_2_5,grades_between_2_5_5,grades_between_5_7_5,grades_between_7_5_10,grades_below_5,grades_below_mean,grades_above_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete,activities_incomplete_below_average,attendance_below_mean,missing,partial_presence,amount_sequencial_missing,sequencial_missing_1,sequencial_missing_2,sequencial_missing_3,sequencial_missing_4,sequencial_missing_5,sequencial_missing_6,sequencial_missing_9,sequencial_missing_12
56,negative,6.721739130434782,30.434782608695656,0.0,4.3478260869565215,65.21739130434783,30.434782608695656,30.434782608695656,69.56521739130434,0.0,0.0,0.0,0.0,8.695652173913043,26.08695652173913,0.0,11.538461538461538,11.538461538461538,0.0,0,1,1,0,0,0,0,0,0
57,negative,8.147826086956522,8.695652173913043,4.3478260869565215,13.043478260869565,73.91304347826086,13.043478260869565,8.695652173913043,91.30434782608695,0.0,0.0,0.0,0.0,4.3478260869565215,8.695652173913043,4.3478260869565215,30.76923076923077,30.76923076923077,0.0,1,3,1,1,0,0,0,0,0
59,negative,6.678260869565217,30.434782608695656,4.3478260869565215,0.0,65.21739130434783,34.78260869565217,30.434782608695656,69.56521739130434,0.0,0.0,0.0,0.0,4.3478260869565215,30.434782608695656,4.3478260869565215,38.46153846153847,38.46153846153847,0.0,2,4,0,2,0,0,0,0,0
60,negative,6.0,17.391304347826086,21.73913043478261,26.08695652173913,34.78260869565217,39.130434782608695,43.47826086956522,56.52173913043478,0.0,0.0,0.0,0.0,8.695652173913043,4.3478260869565215,0.0,7.6923076923076925,7.6923076923076925,0.0,0,2,0,0,0,0,0,0,0
62,negative,8.995652173913042,8.695652173913043,0.0,0.0,91.30434782608695,8.695652173913043,8.695652173913043,91.30434782608695,0.0,0.0,0.0,0.0,8.695652173913043,0.0,0.0,23.076923076923077,23.076923076923077,0.0,0,1,1,0,0,0,0,0,0
63,negative,9.126086956521739,4.3478260869565215,4.3478260869565215,4.3478260869565215,86.95652173913044,8.695652173913043,4.3478260869565215,95.65217391304348,0.0,0.0,0.0,0.0,8.695652173913043,0.0,0.0,3.8461538461538463,3.8461538461538463,0.0,0,1,0,0,0,0,0,0,0
64,negative,6.343478260869567,34.78260869565217,0.0,8.695652173913043,56.52173913043478,34.78260869565217,34.78260869565217,65.21739130434783,0.0,0.0,0.0,0.0,8.695652173913043,13.043478260869565,0.0,19.230769230769234,15.384615384615385,3.8461538461538463,0,2,1,0,0,0,0,0,0
67,negative,6.230434782608695,30.434782608695656,4.3478260869565215,8.695652173913043,56.52173913043478,34.78260869565217,39.130434782608695,60.86956521739131,0.0,0.0,0.0,0.0,0.0,26.08695652173913,8.695652173913043,23.076923076923077,23.076923076923077,0.0,0,6,0,0,0,0,0,0,0
69,negative,6.81304347826087,26.08695652173913,4.3478260869565215,8.695652173913043,60.86956521739131,30.434782608695656,26.08695652173913,73.91304347826086,0.0,0.0,0.0,0.0,0.0,17.391304347826086,8.695652173913043,23.076923076923077,23.076923076923077,0.0,0,2,2,0,0,0,0,0,0
7,negative,9.082608695652175,4.3478260869565215,4.3478260869565215,0.0,91.30434782608695,8.695652173913043,4.3478260869565215,95.65217391304348,0.0,0.0,0.0,0.0,8.695652173913043,0.0,0.0,3.8461538461538463,3.8461538461538463,0.0,0,1,0,0,0,0,0,0,0
70,negative,9.643478260869564,0.0,4.3478260869565215,0.0,95.65217391304348,4.3478260869565215,0.0,100.0,0.0,0.0,0.0,0.0,8.695652173913043,0.0,0.0,15.384615384615385,15.384615384615385,0.0,0,4,0,0,0,0,0,0,0
71,negative,7.673913043478261,21.73913043478261,0.0,4.3478260869565215,73.91304347826086,21.73913043478261,17.391304347826086,82.6086956521739,0.0,0.0,0.0,0.0,0.0,17.391304347826086,8.695652173913043,11.538461538461538,11.538461538461538,0.0,0,1,1,0,0,0,0,0,0
